Time period,Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
2018-2019,1021,-1,631,0,37.2903186,Pocillopora_dead,born,none
2018-2019,1022,-1,638,0,346.3840461,Pocillopora_dead,born,none
2018-2019,1023,-1,642,0,628.7720045,Pocillopora_dead,born,none
2018-2019,1023,-1,644,0,76.84685055,Pocillopora_dead,born,none
2018-2019,1024,-1,647,0,224.8661311,Pocillopora_dead,born,none
2018-2019,523,-1,653,0,291.6661025,Pocillopora_dead,born,none
2018-2019,523,-1,655,0,25.71485626,Pocillopora_dead,born,none
2018-2019,1025,-1,658,0,66.08011533,Pocillopora_dead,born,none
2018-2019,1024,-1,661,0,266.3511662,Pocillopora_dead,born,none
2018-2019,1026,-1,664,0,14.65928992,Pocillopora_dead,born,none
2018-2019,1027,-1,667,0,177.4933849,Pocillopora_dead,born,none
2018-2019,1026,-1,672,0,58.48163525,Pocillopora_dead,born,none
2018-2019,1028,-1,674,0,46.39516402,Pocillopora_dead,born,none
2018-2019,523,-1,677,0,814.5792819,Pocillopora_dead,born,none
2018-2019,523,-1,678,0,46.91061647,Pocillopora_dead,born,none
2018-2019,1029,-1,679,0,28.90532918,Pocillopora,born,none
2018-2019,1026,-1,680,0,676.5846628,Pocillopora_dead,born,none
2018-2019,1030,-1,686,0,71.54124516,Pocillopora_dead,born,none
2018-2019,1031,-1,688,0,352.2717573,Pocillopora_dead,born,none
2018-2019,1032,-1,689,0,83.76546662,Pocillopora_dead,born,none
2018-2019,1033,-1,694,0,317.4342814,Pocillopora,born,none
2018-2019,593,-1,695,0,189.2021539,Pocillopora_dead,born,none
2018-2019,1034,-1,696,0,28.58539317,Pocillopora_dead,born,none
2018-2019,1035,-1,699,0,42.88031154,Pocillopora_dead,born,none
2018-2019,600,-1,705,0,34.60196746,Pocillopora,born,none
2018-2019,593,-1,708,0,151.0542291,Pocillopora_dead,born,none
2018-2019,1036,-1,711,0,62.76966641,Pocillopora,born,none
2018-2019,1037,-1,712,0,143.1447001,Pocillopora_dead,born,none
2018-2019,1038,-1,714,0,212.8063212,Pocillopora_dead,born,none
2018-2019,1039,-1,716,0,61.64100328,Pocillopora_dead,born,none
2018-2019,1040,-1,720,0,55.064541,Pocillopora_dead,born,none
2018-2019,1041,-1,721,0,27.79888383,Pocillopora_dead,born,none
2018-2019,1042,-1,723,0,365.673521,Pocillopora_dead,born,none
2018-2019,613,1,-1,227.0834654,0,Pocillopora,dead,none
2018-2019,614,2,-1,13.30400547,0,Pocillopora,dead,none
2018-2019,5,6,-1,591.6327668,0,Pocillopora,dead,none
2018-2019,4,7,-1,72.69656962,0,Pocillopora,dead,none
2018-2019,615,8,-1,15.49912193,0,Pocillopora_dead,dead,none
2018-2019,616,9,-1,19.7960402,0,Pocillopora,dead,none
2018-2019,617,10,-1,3.674820481,0,Pocillopora,dead,none
2018-2019,618,11,-1,21.48903488,0,Pocillopora_dead,dead,none
2018-2019,11,15,-1,196.2985122,0,Pocillopora,dead,none
2018-2019,620,17,-1,109.5780811,0,Pocillopora,dead,none
2018-2019,28,19,-1,422.1733304,0,Pocillopora,dead,none
2018-2019,7,21,-1,458.5305024,0,Pocillopora,dead,none
2018-2019,4,22,-1,178.1110391,0,Pocillopora,dead,none
2018-2019,17,23,-1,18.54740107,0,Pocillopora,dead,none
2018-2019,621,24,-1,19.76937886,0,Pocillopora_dead,dead,none
2018-2019,9,28,-1,178.8708871,0,Pocillopora,dead,none
2018-2019,23,30,-1,401.6752085,0,Pocillopora,dead,none
2018-2019,27,32,-1,404.7812538,0,Pocillopora,dead,none
2018-2019,17,34,-1,26.29696204,0,Pocillopora,dead,none
2018-2019,31,35,-1,23.31977979,0,Pocillopora_dead,dead,none
2018-2019,624,39,-1,43.72903066,0,Pocillopora,dead,none
2018-2019,40,46,-1,89.81758934,0,Pocillopora_dead,dead,none
2018-2019,627,50,-1,19.27614419,0,Acropora,dead,none
2018-2019,628,51,-1,14.0416357,0,Pocillopora,dead,none
2018-2019,45,53,-1,8.722699643,0,Pocillopora,dead,none
2018-2019,49,56,-1,95.20317873,0,Pocillopora,dead,none
2018-2019,53,61,-1,44.58219333,0,Pocillopora,dead,none
2018-2019,631,62,-1,4.652402713,0,Pocillopora,dead,none
2018-2019,49,65,-1,9.526983206,0,Pocillopora,dead,none
2018-2019,632,66,-1,85.24072707,0,Pocillopora_dead,dead,none
2018-2019,29,68,-1,9.540313873,0,Pocillopora,dead,none
2018-2019,633,69,-1,325.1305197,0,Pocillopora_dead,dead,none
2018-2019,61,72,-1,340.3985767,0,Pocillopora,dead,none
2018-2019,29,75,-1,105.8988171,0,Pocillopora,dead,none
2018-2019,49,76,-1,3.66593337,0,Pocillopora,dead,none
2018-2019,635,77,-1,71.18576071,0,Pocillopora_dead,dead,none
2018-2019,636,81,-1,54.59796766,0,Pocillopora,dead,none
2018-2019,637,83,-1,38.92554706,0,Pocillopora_dead,dead,none
2018-2019,638,84,-1,12.41529435,0,Pocillopora,dead,none
2018-2019,76,85,-1,72.78544073,0,Pocillopora,dead,none
2018-2019,639,86,-1,7.087471182,0,Pocillopora_dead,dead,none
2018-2019,75,89,-1,123.6019426,0,Pocillopora,dead,none
2018-2019,42,90,-1,36.89484215,0,Pocillopora,dead,none
2018-2019,70,92,-1,59.75693571,0,Pocillopora,dead,none
2018-2019,73,94,-1,231.0915525,0,Pocillopora,dead,none
2018-2019,79,95,-1,385.8783683,0,Pocillopora,dead,none
2018-2019,80,98,-1,218.8095649,0,Pocillopora,dead,none
2018-2019,642,99,-1,108.0850464,0,Pocillopora,dead,none
2018-2019,87,100,-1,81.83251993,0,Pocillopora,dead,none
2018-2019,643,102,-1,11.21109078,0,Pocillopora,dead,none
2018-2019,81,103,-1,229.3096867,0,Pocillopora,dead,none
2018-2019,57,104,-1,84.04541062,0,Pocillopora_dead,dead,none
2018-2019,83,105,-1,135.9905756,0,Pocillopora,dead,none
2018-2019,85,106,-1,216.8721746,0,Pocillopora,dead,none
2018-2019,81,107,-1,868.3507482,0,Pocillopora,dead,none
2018-2019,63,108,-1,15.53022682,0,Pocillopora,dead,none
2018-2019,644,109,-1,12.14423745,0,Pocillopora,dead,none
2018-2019,86,110,-1,452.6205734,0,Pocillopora,dead,none
2018-2019,63,114,-1,2.812770695,0,Pocillopora,dead,none
2018-2019,93,115,-1,375.9914571,0,Pocillopora,dead,none
2018-2019,645,116,-1,55.424469,0,Pocillopora,dead,none
2018-2019,84,117,-1,54.50020943,0,Pocillopora_dead,dead,none
2018-2019,646,120,-1,5.92770317,0,Pocillopora,dead,none
2018-2019,647,121,-1,24.52398336,0,Pocillopora_dead,dead,none
2018-2019,648,123,-1,41.0628973,0,Pocillopora,dead,none
2018-2019,649,126,-1,17.42762506,0,Pocillopora,dead,none
2018-2019,95,127,-1,200.3465913,0,Pocillopora,dead,none
2018-2019,100,130,-1,64.58708065,0,Pocillopora,dead,none
2018-2019,98,131,-1,43.94232133,0,Pocillopora,dead,none
2018-2019,104,132,-1,295.6786332,0,Pocillopora,dead,none
2018-2019,101,135,-1,63.52951441,0,Pocillopora,dead,none
2018-2019,103,136,-1,161.6165607,0,Pocillopora,dead,none
2018-2019,652,138,-1,28.22102162,0,Pocillopora_dead,dead,none
2018-2019,115,141,-1,81.67255193,0,Acropora,dead,none
2018-2019,113,143,-1,496.7273063,0,Pocillopora,dead,none
2018-2019,116,144,-1,612.7218817,0,Pocillopora,dead,none
2018-2019,655,148,-1,11.29107478,0,Pocillopora_dead,dead,none
2018-2019,656,150,-1,19.62718509,0,Pocillopora_dead,dead,none
2018-2019,122,151,-1,826.8346083,0,Pocillopora,dead,none
2018-2019,657,152,-1,5.652202723,0,Acropora,dead,none
2018-2019,658,154,-1,87.00481865,0,Pocillopora_dead,dead,none
2018-2019,659,157,-1,54.05585387,0,Pocillopora,dead,none
2018-2019,127,159,-1,61.27218817,0,Pocillopora,dead,none
2018-2019,660,161,-1,145.9396966,0,Pocillopora,dead,none
2018-2019,130,163,-1,32.87786788,0,Acropora,dead,none
2018-2019,661,165,-1,13.50840902,0,Pocillopora,dead,none
2018-2019,129,167,-1,529.1252702,0,Pocillopora,dead,none
2018-2019,663,168,-1,83.93876528,0,Pocillopora_dead,dead,none
2018-2019,152,174,-1,104.5479762,0,Pocillopora,dead,none
2018-2019,664,176,-1,57.50849658,0,Pocillopora_dead,dead,none
2018-2019,143,181,-1,81.93027815,0,Acropora,dead,none
2018-2019,666,183,-1,35.60176747,0,Pocillopora_dead,dead,none
2018-2019,667,184,-1,16.51669617,0,Pocillopora_dead,dead,none
2018-2019,144,185,-1,264.3871146,0,Acropora,dead,none
2018-2019,668,186,-1,82.71234394,0,Pocillopora,dead,none
2018-2019,149,188,-1,55.31782366,0,Pocillopora_dead,dead,none
2018-2019,161,189,-1,293.3546536,0,Pocillopora,dead,none
2018-2019,150,191,-1,520.1448443,0,Pocillopora,dead,none
2018-2019,670,195,-1,33.526627,0,Pocillopora_dead,dead,none
2018-2019,672,199,-1,94.00341872,0,Pocillopora,dead,none
2018-2019,673,201,-1,23.97298246,0,Pocillopora_dead,dead,none
2018-2019,167,202,-1,582.6390103,0,Pocillopora,dead,none
2018-2019,140,208,-1,290.4219069,0,Pocillopora,dead,none
2018-2019,165,209,-1,43.02250532,0,Pocillopora,dead,none
2018-2019,674,210,-1,47.47939159,0,Pocillopora_dead,dead,none
2018-2019,172,211,-1,56.14876856,0,Pocillopora_dead,dead,none
2018-2019,169,213,-1,58.9970877,0,Pocillopora_dead,dead,none
2018-2019,675,217,-1,70.02154914,0,Pocillopora_dead,dead,none
2018-2019,175,221,-1,357.9284036,0,Pocillopora,dead,none
2018-2019,191,222,-1,211.7976341,0,Pocillopora,dead,none
2018-2019,678,226,-1,134.2042662,0,Pocillopora,dead,none
2018-2019,184,230,-1,975.6448418,0,Pocillopora,dead,none
2018-2019,182,232,-1,257.7262248,0,Pocillopora,dead,none
2018-2019,679,233,-1,101.9307219,0,Pocillopora_dead,dead,none
2018-2019,680,235,-1,9.758048098,0,Pocillopora_dead,dead,none
2018-2019,188,237,-1,896.5717699,0,Pocillopora,dead,none
2018-2019,681,239,-1,18.52073974,0,Pocillopora_dead,dead,none
2018-2019,192,242,-1,261.3877146,0,Pocillopora,dead,none
2018-2019,180,243,-1,792.090447,0,Pocillopora,dead,none
2018-2019,189,244,-1,97.95373965,0,Pocillopora,dead,none
2018-2019,190,245,-1,120.758067,0,Pocillopora_dead,dead,none
2018-2019,185,249,-1,24.96833892,0,Pocillopora_dead,dead,none
2018-2019,683,252,-1,20.99580021,0,Pocillopora_dead,dead,none
2018-2019,684,254,-1,110.9822447,0,Pocillopora_dead,dead,none
2018-2019,685,255,-1,11.53102678,0,Pocillopora_dead,dead,none
2018-2019,202,256,-1,793.050255,0,Pocillopora,dead,none
2018-2019,205,258,-1,578.7331249,0,Pocillopora,dead,none
2018-2019,199,260,-1,181.3370605,0,Pocillopora,dead,none
2018-2019,689,266,-1,80.85049414,0,Pocillopora_dead,dead,none
2018-2019,209,269,-1,359.403664,0,Pocillopora,dead,none
2018-2019,692,272,-1,10.84671922,0,Pocillopora,dead,none
2018-2019,693,273,-1,49.5100965,0,Pocillopora_dead,dead,none
2018-2019,215,278,-1,979.5107351,0,Pocillopora,dead,none
2018-2019,694,279,-1,8.527183196,0,Pocillopora_dead,dead,none
2018-2019,220,281,-1,249.8789056,0,Acropora,dead,none
2018-2019,695,283,-1,141.3095116,0,Pocillopora,dead,none
2018-2019,219,286,-1,101.7974152,0,Pocillopora_dead,dead,none
2018-2019,225,288,-1,454.7490365,0,Pocillopora,dead,none
2018-2019,223,289,-1,666.8843809,0,Pocillopora,dead,none
2018-2019,696,290,-1,22.28443133,0,Pocillopora,dead,none
2018-2019,698,294,-1,214.4415497,0,Pocillopora_dead,dead,none
2018-2019,699,296,-1,13.11293258,0,Pocillopora,dead,none
2018-2019,230,297,-1,88.36899022,0,Pocillopora,dead,none
2018-2019,232,299,-1,277.7755477,0,Acropora,dead,none
2018-2019,237,301,-1,47.17278625,0,Pocillopora_dead,dead,none
2018-2019,236,302,-1,506.0010068,0,Pocillopora,dead,none
2018-2019,702,304,-1,18.37410241,0,Pocillopora_dead,dead,none
2018-2019,703,306,-1,12.85520635,0,Pocillopora_dead,dead,none
2018-2019,229,309,-1,137.6080298,0,Pocillopora,dead,none
2018-2019,705,313,-1,23.58639312,0,Pocillopora,dead,none
2018-2019,706,315,-1,54.0736281,0,Pocillopora,dead,none
2018-2019,242,316,-1,880.6105181,0,Pocillopora,dead,none
2018-2019,707,317,-1,99.57119388,0,Acropora,dead,none
2018-2019,708,319,-1,6.678664067,0,Acropora,dead,none
2018-2019,246,322,-1,19.62274153,0,Pocillopora,dead,none
2018-2019,709,324,-1,64.21382198,0,Pocillopora_dead,dead,none
2018-2019,249,325,-1,203.399314,0,Pocillopora,dead,none
2018-2019,254,327,-1,481.2859506,0,Pocillopora,dead,none
2018-2019,256,328,-1,781.6525349,0,Pocillopora,dead,none
2018-2019,252,329,-1,1034.090929,0,Pocillopora,dead,none
2018-2019,710,330,-1,56.47314812,0,Pocillopora_dead,dead,none
2018-2019,255,331,-1,218.6851453,0,Acropora,dead,none
2018-2019,258,332,-1,779.1597002,0,Pocillopora,dead,none
2018-2019,243,335,-1,59.77470993,0,Pocillopora,dead,none
2018-2019,711,336,-1,43.89344222,0,Acropora,dead,none
2018-2019,265,338,-1,1008.069467,0,Acropora,dead,none
2018-2019,267,341,-1,429.2785758,0,Acropora,dead,none
2018-2019,271,344,-1,217.2498768,0,Pocillopora,dead,none
2018-2019,270,347,-1,274.1984854,0,Acropora,dead,none
2018-2019,712,348,-1,40.14308129,0,Pocillopora_dead,dead,none
2018-2019,713,349,-1,77.0112621,0,Pocillopora_dead,dead,none
2018-2019,715,353,-1,68.76402291,0,Pocillopora,dead,none
2018-2019,272,355,-1,469.3372296,0,Pocillopora,dead,none
