Time period,Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
2018-2019,224,-1,445,0,589.4021019,Pocillopora_dead,born,none
2018-2019,936,-1,446,0,75.12719453,Pocillopora_dead,born,none
2018-2019,284,-1,450,0,267.0221431,Pocillopora_dead,born,none
2018-2019,262,-1,453,0,116.7366492,Pocillopora_dead,born,none
2018-2019,262,-1,455,0,330.0850842,Pocillopora_dead,born,none
2018-2019,272,-1,456,0,696.9272603,Pocillopora_dead,born,none
2018-2019,272,-1,458,0,327.2278779,Pocillopora_dead,born,none
2018-2019,262,-1,459,0,903.5170473,Pocillopora_dead,born,none
2018-2019,284,-1,461,0,564.6914892,Pocillopora_dead,born,none
2018-2019,504,-1,463,0,137.065916,Pocillopora,born,none
2018-2019,937,-1,465,0,179.9462276,Pocillopora_dead,born,none
2018-2019,938,-1,469,0,79.22859635,Pocillopora,born,none
2018-2019,939,-1,470,0,382.1457816,Pocillopora_dead,born,none
2018-2019,284,-1,472,0,259.5125342,Pocillopora_dead,born,none
2018-2019,940,-1,473,0,105.1034206,Pocillopora_dead,born,none
2018-2019,284,-1,475,0,397.04058,Pocillopora_dead,born,none
2018-2019,272,-1,481,0,34.08651501,Pocillopora_dead,born,none
2018-2019,941,-1,483,0,23.40420735,Pocillopora,born,none
2018-2019,262,-1,484,0,166.5800123,Pocillopora_dead,born,none
2018-2019,284,-1,485,0,271.7678605,Pocillopora_dead,born,none
2018-2019,942,-1,487,0,506.4409188,Pocillopora_dead,born,none
2018-2019,943,-1,492,0,157.1596745,Pocillopora_dead,born,none
2018-2019,284,-1,500,0,535.0707476,Pocillopora_dead,born,none
2018-2019,944,-1,504,0,70.66142115,Pocillopora_dead,born,none
2018-2019,945,-1,507,0,14.89035482,Pocillopora_dead,born,none
2018-2019,946,-1,508,0,32.31353632,Pocillopora_dead,born,none
2018-2019,947,-1,513,0,21.75564822,Pocillopora,born,none
2018-2019,948,-1,515,0,37.28143148,Pocillopora_dead,born,none
2018-2019,949,-1,518,0,54.81570188,Pocillopora_dead,born,none
2018-2019,948,-1,522,0,21.96005178,Pocillopora_dead,born,none
2018-2019,950,-1,524,0,78.93087812,Pocillopora_dead,born,none
2018-2019,951,-1,526,0,34.08651501,Pocillopora,born,none
2018-2019,952,-1,532,0,97.15834319,Pocillopora_dead,born,none
2018-2019,953,-1,533,0,284.711938,Pocillopora_dead,born,none
2018-2019,954,-1,537,0,48.85245027,Pocillopora_dead,born,none
2018-2019,955,-1,539,0,155.7777287,Pocillopora,born,none
2018-2019,956,-1,542,0,59.04152326,Pocillopora_dead,born,none
2018-2019,957,-1,543,0,352.7783226,Pocillopora_dead,born,none
2018-2019,958,-1,545,0,103.3082241,Pocillopora_dead,born,none
2018-2019,959,-1,547,0,22.27110067,Pocillopora_dead,born,none
2018-2019,960,-1,551,0,68.11082024,Pocillopora_dead,born,none
2018-2019,961,-1,554,0,513.8572131,Pocillopora_dead,born,none
2018-2019,962,-1,555,0,41.27618797,Pocillopora_dead,born,none
2018-2019,963,-1,556,0,98.78468454,Pocillopora,born,none
2018-2019,964,-1,557,0,453.6337041,Pocillopora_dead,born,none
2018-2019,965,-1,559,0,95.55421962,Pocillopora,born,none
2018-2019,966,-1,560,0,207.349635,Pocillopora_dead,born,none
2018-2019,967,-1,563,0,117.518715,Pocillopora_dead,born,none
2018-2019,968,-1,566,0,376.0181184,Pocillopora_dead,born,none
2018-2019,969,-1,567,0,67.3243109,Pocillopora_dead,born,none
2018-2019,970,-1,573,0,110.3201549,Pocillopora_dead,born,none
2018-2019,971,-1,574,0,106.9474962,Pocillopora_dead,born,none
2018-2019,336,-1,577,0,239.6009615,Pocillopora_dead,born,none
2018-2019,972,-1,579,0,27.56337539,Pocillopora_dead,born,none
2018-2019,973,-1,584,0,13.31289258,Pocillopora,born,none
2018-2019,974,-1,586,0,11.24663922,Pocillopora_dead,born,none
2018-2019,975,-1,596,0,40.56966263,Pocillopora,born,none
2018-2019,976,-1,599,0,88.99553156,Pocillopora_dead,born,none
2018-2019,336,-1,602,0,42.26710087,Pocillopora_dead,born,none
2018-2019,977,-1,603,0,86.21386575,Pocillopora_dead,born,none
2018-2019,778,-1,605,0,22.27998778,Pocillopora_dead,born,none
2018-2019,978,-1,608,0,41.0229053,Pocillopora_dead,born,none
2018-2019,979,-1,609,0,568.5840439,Pocillopora_dead,born,none
2018-2019,980,-1,610,0,48.96798271,Pocillopora,born,none
2018-2019,981,-1,613,0,20.60476732,Pocillopora,born,none
2018-2019,361,-1,616,0,191.9927068,Pocillopora_dead,born,none
2018-2019,982,-1,618,0,153.1293695,Pocillopora_dead,born,none
2018-2019,983,-1,621,0,35.6684208,Pocillopora,born,none
2018-2019,984,-1,625,0,34.58863679,Pocillopora_dead,born,none
2018-2019,985,-1,627,0,37.2903186,Pocillopora_dead,born,none
2018-2019,986,-1,634,0,346.3840461,Pocillopora_dead,born,none
2018-2019,987,-1,638,0,628.7720045,Pocillopora_dead,born,none
2018-2019,987,-1,640,0,76.84685055,Pocillopora_dead,born,none
2018-2019,988,-1,643,0,224.8661311,Pocillopora_dead,born,none
2018-2019,336,-1,652,0,25.71485626,Pocillopora_dead,born,none
2018-2019,989,-1,655,0,66.08011533,Pocillopora_dead,born,none
2018-2019,988,-1,658,0,267.013256,Pocillopora_dead,born,none
2018-2019,990,-1,661,0,14.65928992,Pocillopora_dead,born,none
2018-2019,990,-1,669,0,58.48163525,Pocillopora_dead,born,none
2018-2019,991,-1,671,0,46.39516402,Pocillopora_dead,born,none
2018-2019,336,-1,674,0,46.91061647,Pocillopora_dead,born,none
2018-2019,376,-1,675,0,28.90532918,Pocillopora,born,none
2018-2019,990,-1,676,0,676.5846628,Pocillopora_dead,born,none
2018-2019,992,-1,683,0,353.2182346,Pocillopora_dead,born,none
2018-2019,993,-1,684,0,83.76546662,Pocillopora_dead,born,none
2018-2019,994,-1,688,0,317.4342814,Pocillopora,born,none
2018-2019,995,-1,689,0,189.2021539,Pocillopora_dead,born,none
2018-2019,996,-1,690,0,28.58539317,Pocillopora_dead,born,none
2018-2019,997,-1,693,0,42.88031154,Pocillopora_dead,born,none
2018-2019,998,-1,699,0,34.60196746,Pocillopora,born,none
2018-2019,999,-1,707,0,62.76966641,Pocillopora,born,none
2018-2019,1000,-1,708,0,143.1447001,Pocillopora_dead,born,none
2018-2019,1001,-1,711,0,212.8107648,Pocillopora_dead,born,none
2018-2019,1002,-1,714,0,61.64100328,Pocillopora_dead,born,none
2018-2019,1003,-1,722,0,365.673521,Pocillopora_dead,born,none
2018-2019,1004,-1,725,0,307.649572,Pocillopora_dead,born,none
2018-2019,1005,-1,726,0,214.6370661,Pocillopora_dead,born,none
2018-2019,1006,-1,727,0,1244.253334,Pocillopora_dead,born,none
2018-2019,1007,-1,729,0,529.4363191,Pocillopora_dead,born,none
2018-2019,1008,-1,730,0,291.1773114,Pocillopora_dead,born,none
2018-2019,1009,-1,734,0,159.763598,Pocillopora_dead,born,none
2018-2019,1010,-1,736,0,376.1292073,Pocillopora_dead,born,none
2018-2019,1011,-1,738,0,389.6020679,Pocillopora_dead,born,none
2018-2019,1012,-1,740,0,345.2820443,Pocillopora_dead,born,none
2018-2019,1013,-1,741,0,71.53235805,Pocillopora_dead,born,none
2018-2019,48,0,-1,132.7112315,0,Pocillopora,dead,none
2018-2019,340,2,-1,227.0834654,0,Pocillopora,dead,none
2018-2019,610,3,-1,13.30400547,0,Pocillopora,dead,none
2018-2019,5,5,-1,289.4620989,0,Pocillopora,dead,none
2018-2019,32,11,-1,591.6327668,0,Pocillopora,dead,none
2018-2019,24,12,-1,72.69656962,0,Pocillopora,dead,none
2018-2019,611,14,-1,15.49912193,0,Pocillopora_dead,dead,none
2018-2019,612,15,-1,19.7960402,0,Pocillopora,dead,none
2018-2019,613,16,-1,3.674820481,0,Pocillopora,dead,none
2018-2019,614,17,-1,21.48903488,0,Pocillopora_dead,dead,none
2018-2019,7,21,-1,196.2985122,0,Pocillopora,dead,none
2018-2019,616,23,-1,109.5780811,0,Pocillopora,dead,none
2018-2019,25,27,-1,458.5305024,0,Pocillopora,dead,none
2018-2019,24,28,-1,178.1110391,0,Pocillopora,dead,none
2018-2019,20,29,-1,18.54740107,0,Pocillopora,dead,none
2018-2019,617,30,-1,19.76937886,0,Pocillopora_dead,dead,none
2018-2019,18,34,-1,178.8708871,0,Pocillopora,dead,none
2018-2019,4,36,-1,401.6752085,0,Pocillopora,dead,none
2018-2019,422,38,-1,404.7812538,0,Pocillopora,dead,none
2018-2019,20,40,-1,26.29696204,0,Pocillopora,dead,none
2018-2019,40,41,-1,23.31977979,0,Pocillopora_dead,dead,none
2018-2019,620,45,-1,43.72903066,0,Pocillopora,dead,none
2018-2019,46,52,-1,89.81758934,0,Pocillopora_dead,dead,none
2018-2019,621,56,-1,14.0416357,0,Pocillopora,dead,none
2018-2019,13,58,-1,8.722699643,0,Pocillopora,dead,none
2018-2019,421,62,-1,95.20317873,0,Pocillopora,dead,none
2018-2019,54,67,-1,44.58219333,0,Pocillopora,dead,none
2018-2019,624,68,-1,4.652402713,0,Pocillopora,dead,none
2018-2019,421,71,-1,9.526983206,0,Pocillopora,dead,none
2018-2019,625,72,-1,85.24072707,0,Pocillopora_dead,dead,none
2018-2019,1,74,-1,9.540313873,0,Pocillopora,dead,none
2018-2019,626,75,-1,325.1305197,0,Pocillopora_dead,dead,none
2018-2019,424,78,-1,340.3985767,0,Pocillopora,dead,none
2018-2019,1,81,-1,105.8988171,0,Pocillopora,dead,none
2018-2019,421,82,-1,3.66593337,0,Pocillopora,dead,none
2018-2019,628,83,-1,71.18576071,0,Pocillopora_dead,dead,none
2018-2019,629,87,-1,54.59796766,0,Pocillopora,dead,none
2018-2019,630,89,-1,38.92554706,0,Pocillopora_dead,dead,none
2018-2019,631,90,-1,12.41529435,0,Pocillopora,dead,none
2018-2019,69,91,-1,72.78544073,0,Pocillopora,dead,none
2018-2019,632,92,-1,7.087471182,0,Pocillopora_dead,dead,none
2018-2019,61,95,-1,123.6019426,0,Pocillopora,dead,none
2018-2019,412,96,-1,36.89484215,0,Pocillopora,dead,none
2018-2019,65,98,-1,59.75693571,0,Pocillopora,dead,none
2018-2019,68,100,-1,231.0915525,0,Pocillopora,dead,none
2018-2019,72,101,-1,385.8783683,0,Pocillopora,dead,none
2018-2019,417,104,-1,218.8095649,0,Pocillopora,dead,none
2018-2019,635,105,-1,108.0850464,0,Pocillopora,dead,none
2018-2019,74,106,-1,81.83251993,0,Pocillopora,dead,none
2018-2019,636,108,-1,11.21109078,0,Pocillopora,dead,none
2018-2019,66,109,-1,229.3096867,0,Pocillopora,dead,none
2018-2019,57,110,-1,84.04541062,0,Pocillopora_dead,dead,none
2018-2019,425,111,-1,135.9905756,0,Pocillopora,dead,none
2018-2019,418,112,-1,216.8721746,0,Pocillopora,dead,none
2018-2019,66,113,-1,868.3507482,0,Pocillopora,dead,none
2018-2019,405,114,-1,15.53022682,0,Pocillopora,dead,none
2018-2019,637,115,-1,12.14423745,0,Pocillopora,dead,none
2018-2019,75,116,-1,452.6205734,0,Pocillopora,dead,none
2018-2019,405,120,-1,2.812770695,0,Pocillopora,dead,none
2018-2019,419,121,-1,375.9914571,0,Pocillopora,dead,none
2018-2019,638,122,-1,55.424469,0,Pocillopora,dead,none
2018-2019,73,123,-1,54.50020943,0,Pocillopora_dead,dead,none
2018-2019,639,126,-1,5.92770317,0,Pocillopora,dead,none
2018-2019,640,127,-1,24.52398336,0,Pocillopora_dead,dead,none
2018-2019,641,129,-1,41.0628973,0,Pocillopora,dead,none
2018-2019,642,132,-1,17.42762506,0,Pocillopora,dead,none
2018-2019,406,133,-1,200.3465913,0,Pocillopora,dead,none
2018-2019,408,135,-1,64.58708065,0,Pocillopora,dead,none
2018-2019,426,136,-1,43.94232133,0,Pocillopora,dead,none
2018-2019,433,137,-1,295.6786332,0,Pocillopora,dead,none
2018-2019,83,140,-1,63.59616775,0,Pocillopora,dead,none
2018-2019,411,141,-1,161.6165607,0,Pocillopora,dead,none
2018-2019,643,143,-1,28.22102162,0,Pocillopora_dead,dead,none
2018-2019,454,147,-1,496.8161774,0,Pocillopora,dead,none
2018-2019,440,148,-1,612.7218817,0,Pocillopora,dead,none
2018-2019,646,154,-1,69.19060425,0,Pocillopora_dead,dead,none
2018-2019,447,155,-1,826.8346083,0,Pocillopora,dead,none
2018-2019,647,157,-1,87.00481865,0,Pocillopora_dead,dead,none
2018-2019,648,160,-1,54.05585387,0,Pocillopora,dead,none
2018-2019,99,162,-1,61.27218817,0,Pocillopora,dead,none
2018-2019,649,164,-1,145.9485837,0,Pocillopora,dead,none
2018-2019,650,167,-1,13.50840902,0,Pocillopora,dead,none
2018-2019,436,169,-1,529.1252702,0,Pocillopora,dead,none
2018-2019,651,170,-1,83.93876528,0,Pocillopora_dead,dead,none
2018-2019,116,177,-1,104.5479762,0,Pocillopora,dead,none
2018-2019,652,179,-1,57.50849658,0,Pocillopora_dead,dead,none
2018-2019,654,185,-1,35.60176747,0,Pocillopora_dead,dead,none
2018-2019,655,186,-1,16.51669617,0,Pocillopora_dead,dead,none
2018-2019,656,187,-1,82.71234394,0,Pocillopora,dead,none
2018-2019,115,189,-1,55.31782366,0,Pocillopora_dead,dead,none
2018-2019,124,190,-1,293.3546536,0,Pocillopora,dead,none
2018-2019,103,192,-1,520.1448443,0,Pocillopora,dead,none
2018-2019,658,196,-1,33.526627,0,Pocillopora_dead,dead,none
2018-2019,660,201,-1,94.00341872,0,Pocillopora,dead,none
2018-2019,661,203,-1,23.97298246,0,Pocillopora_dead,dead,none
2018-2019,442,204,-1,582.6390103,0,Pocillopora,dead,none
2018-2019,437,210,-1,290.4219069,0,Pocillopora,dead,none
2018-2019,127,211,-1,43.02250532,0,Pocillopora,dead,none
2018-2019,662,212,-1,47.47939159,0,Pocillopora_dead,dead,none
2018-2019,134,213,-1,56.14876856,0,Pocillopora_dead,dead,none
2018-2019,130,215,-1,58.9970877,0,Pocillopora_dead,dead,none
2018-2019,663,219,-1,70.02154914,0,Pocillopora_dead,dead,none
2018-2019,430,223,-1,357.9284036,0,Pocillopora,dead,none
2018-2019,146,224,-1,211.7976341,0,Pocillopora,dead,none
2018-2019,667,228,-1,134.2042662,0,Pocillopora,dead,none
2018-2019,457,232,-1,975.6448418,0,Pocillopora,dead,none
2018-2019,129,234,-1,257.7262248,0,Pocillopora,dead,none
2018-2019,668,235,-1,101.9307219,0,Pocillopora_dead,dead,none
2018-2019,669,237,-1,9.758048098,0,Pocillopora_dead,dead,none
2018-2019,128,239,-1,896.5717699,0,Pocillopora,dead,none
2018-2019,670,241,-1,18.52073974,0,Pocillopora_dead,dead,none
2018-2019,144,244,-1,261.3877146,0,Pocillopora,dead,none
2018-2019,90,245,-1,792.090447,0,Pocillopora,dead,none
2018-2019,458,246,-1,97.95373965,0,Pocillopora,dead,none
2018-2019,145,247,-1,120.758067,0,Pocillopora_dead,dead,none
2018-2019,141,251,-1,24.96833892,0,Pocillopora_dead,dead,none
2018-2019,671,255,-1,20.99580021,0,Pocillopora_dead,dead,none
2018-2019,672,257,-1,110.9822447,0,Pocillopora_dead,dead,none
2018-2019,673,258,-1,11.53102678,0,Pocillopora_dead,dead,none
2018-2019,153,259,-1,793.0635857,0,Pocillopora,dead,none
2018-2019,593,261,-1,578.7331249,0,Pocillopora,dead,none
2018-2019,136,263,-1,181.3370605,0,Pocillopora,dead,none
2018-2019,676,269,-1,80.85049414,0,Pocillopora_dead,dead,none
2018-2019,444,272,-1,359.403664,0,Pocillopora,dead,none
2018-2019,678,275,-1,10.84671922,0,Pocillopora,dead,none
2018-2019,679,276,-1,49.5100965,0,Pocillopora_dead,dead,none
2018-2019,157,281,-1,980.6660596,0,Pocillopora,dead,none
2018-2019,680,282,-1,8.527183196,0,Pocillopora_dead,dead,none
2018-2019,681,285,-1,141.3095116,0,Pocillopora,dead,none
2018-2019,159,288,-1,101.7974152,0,Pocillopora_dead,dead,none
2018-2019,487,290,-1,454.7490365,0,Pocillopora,dead,none
2018-2019,464,291,-1,666.8843809,0,Pocillopora,dead,none
2018-2019,682,292,-1,22.28443133,0,Pocillopora,dead,none
2018-2019,684,296,-1,214.4415497,0,Pocillopora_dead,dead,none
2018-2019,160,299,-1,13.11293258,0,Pocillopora,dead,none
2018-2019,160,300,-1,88.36899022,0,Pocillopora,dead,none
2018-2019,172,303,-1,47.17278625,0,Pocillopora_dead,dead,none
2018-2019,171,304,-1,506.0010068,0,Pocillopora,dead,none
2018-2019,686,307,-1,18.37410241,0,Pocillopora_dead,dead,none
2018-2019,687,309,-1,12.85520635,0,Pocillopora_dead,dead,none
2018-2019,219,312,-1,137.6080298,0,Pocillopora,dead,none
2018-2019,689,316,-1,23.58639312,0,Pocillopora,dead,none
2018-2019,690,318,-1,54.0736281,0,Pocillopora,dead,none
2018-2019,471,319,-1,880.6105181,0,Pocillopora,dead,none
2018-2019,176,323,-1,19.62274153,0,Pocillopora,dead,none
2018-2019,691,325,-1,64.21382198,0,Pocillopora_dead,dead,none
2018-2019,179,328,-1,481.2859506,0,Pocillopora,dead,none
2018-2019,474,329,-1,781.6525349,0,Pocillopora,dead,none
2018-2019,488,330,-1,1034.090929,0,Pocillopora,dead,none
2018-2019,692,331,-1,56.47314812,0,Pocillopora_dead,dead,none
2018-2019,468,332,-1,779.1996922,0,Pocillopora,dead,none
2018-2019,182,335,-1,59.77470993,0,Pocillopora,dead,none
2018-2019,189,341,-1,217.3209737,0,Pocillopora,dead,none
2018-2019,693,344,-1,40.14308129,0,Pocillopora_dead,dead,none
2018-2019,694,345,-1,77.0112621,0,Pocillopora_dead,dead,none
2018-2019,194,349,-1,68.76402291,0,Pocillopora,dead,none
2018-2019,608,351,-1,469.3372296,0,Pocillopora,dead,none
2018-2019,479,352,-1,520.158175,0,Pocillopora,dead,none
2018-2019,187,353,-1,473.7008012,0,Pocillopora,dead,none
2018-2019,697,361,-1,56.67755168,0,Pocillopora_dead,dead,none
2018-2019,698,362,-1,16.47670416,0,Pocillopora,dead,none
2018-2019,198,363,-1,97.35385964,0,Pocillopora_dead,dead,none
2018-2019,473,367,-1,683.5832628,0,Pocillopora,dead,none
2018-2019,476,368,-1,194.3877833,0,Pocillopora,dead,none
2018-2019,197,370,-1,822.2444153,0,Pocillopora,dead,none
2018-2019,608,385,-1,46.05301024,0,Pocillopora,dead,none
2018-2019,702,387,-1,11.97093879,0,Pocillopora_dead,dead,none
2018-2019,608,388,-1,161.9187225,0,Pocillopora,dead,none
2018-2019,213,395,-1,636.8103966,0,Pocillopora,dead,none
2018-2019,484,400,-1,62.26310107,0,Pocillopora,dead,none
2018-2019,609,401,-1,676.8779374,0,Pocillopora,dead,none
2018-2019,704,404,-1,2.052922687,0,Pocillopora,dead,none
2018-2019,222,408,-1,382.8034278,0,Pocillopora,dead,none
2018-2019,515,409,-1,1156.715289,0,Pocillopora,dead,none
2018-2019,234,413,-1,138.7766849,0,Pocillopora,dead,none
2018-2019,485,415,-1,372.0144748,0,Pocillopora,dead,none
2018-2019,706,416,-1,97.6382472,0,Pocillopora,dead,none
2018-2019,707,419,-1,105.5077842,0,Pocillopora_dead,dead,none
2018-2019,708,420,-1,1.635228461,0,Pocillopora_dead,dead,none
2018-2019,516,421,-1,224.3817836,0,Pocillopora,dead,none
2018-2019,493,422,-1,668.1285765,0,Pocillopora,dead,none
2018-2019,709,423,-1,26.86573716,0,Pocillopora_dead,dead,none
2018-2019,235,427,-1,30.9049292,0,Pocillopora,dead,none
2018-2019,518,430,-1,304.7923657,0,Pocillopora,dead,none
2018-2019,230,433,-1,27.11901983,0,Pocillopora_dead,dead,none
2018-2019,232,436,-1,105.1123077,0,Pocillopora,dead,none
2018-2019,494,438,-1,164.873687,0,Pocillopora,dead,none
2018-2019,520,440,-1,511.3021687,0,Pocillopora,dead,none
2018-2019,713,441,-1,90.60854224,0,Pocillopora,dead,none
2018-2019,521,442,-1,807.5406899,0,Pocillopora,dead,none
2018-2019,716,447,-1,42.63591598,0,Pocillopora_dead,dead,none
2018-2019,485,449,-1,46.95949558,0,Pocillopora,dead,none
2018-2019,246,450,-1,76.64244699,0,Pocillopora,dead,none
2018-2019,717,451,-1,92.25265781,0,Pocillopora,dead,none
2018-2019,718,453,-1,136.1416565,0,Pocillopora_dead,dead,none
2018-2019,719,455,-1,30.10508919,0,Pocillopora_dead,dead,none
2018-2019,252,457,-1,137.6569089,0,Pocillopora_dead,dead,none
2018-2019,495,459,-1,329.3341233,0,Pocillopora,dead,none
2018-2019,239,460,-1,181.6303351,0,Pocillopora,dead,none
2018-2019,721,461,-1,22.07558422,0,Pocillopora_dead,dead,none
2018-2019,258,462,-1,68.38632068,0,Pocillopora,dead,none
2018-2019,722,464,-1,23.96409535,0,Pocillopora,dead,none
2018-2019,723,466,-1,16.04123572,0,Pocillopora_dead,dead,none
2018-2019,245,467,-1,3.73703026,0,Pocillopora,dead,none
2018-2019,241,470,-1,207.1319007,0,Pocillopora,dead,none
2018-2019,724,472,-1,11.35772811,0,Pocillopora_dead,dead,none
2018-2019,725,474,-1,157.8750869,0,Pocillopora_dead,dead,none
2018-2019,726,475,-1,36.62378526,0,Pocillopora_dead,dead,none
2018-2019,523,476,-1,251.9184976,0,Pocillopora,dead,none
